,episode,round,state,action,reward,done,model,environment
545,150,1,1,1.0,-1.0,False,SARSA,ABC
546,150,2,1,1.0,-1.0,False,SARSA,ABC
547,150,3,2,,10.0,True,SARSA,ABC
548,151,0,0,1.0,,,SARSA,ABC
549,151,1,1,1.0,-1.0,False,SARSA,ABC
550,151,2,2,,10.0,True,SARSA,ABC
551,152,0,0,1.0,,,SARSA,ABC
552,152,1,1,0.0,-1.0,False,SARSA,ABC
553,152,2,0,1.0,-1.0,False,SARSA,ABC
554,152,3,1,1.0,-1.0,False,SARSA,ABC
555,152,4,2,,10.0,True,SARSA,ABC
556,153,0,0,1.0,,,SARSA,ABC
557,153,1,1,1.0,-1.0,False,SARSA,ABC
558,153,2,1,1.0,-1.0,False,SARSA,ABC
559,153,3,2,,10.0,True,SARSA,ABC
560,154,0,0,1.0,,,SARSA,ABC
561,154,1,0,1.0,-1.0,False,SARSA,ABC
562,154,2,1,1.0,-1.0,False,SARSA,ABC
563,154,3,2,,10.0,True,SARSA,ABC
564,155,0,0,1.0,,,SARSA,ABC
565,155,1,1,1.0,-1.0,False,SARSA,ABC
566,155,2,2,,10.0,True,SARSA,ABC
567,156,0,0,1.0,,,SARSA,ABC
568,156,1,1,1.0,-1.0,False,SARSA,ABC
569,156,2,2,,10.0,True,SARSA,ABC
570,157,0,0,1.0,,,SARSA,ABC
571,157,1,1,1.0,-1.0,False,SARSA,ABC
572,157,2,2,,10.0,True,SARSA,ABC
573,158,0,0,1.0,,,SARSA,ABC
574,158,1,1,1.0,-1.0,False,SARSA,ABC
575,158,2,2,,10.0,True,SARSA,ABC
576,159,0,0,1.0,,,SARSA,ABC
577,159,1,1,1.0,-1.0,False,SARSA,ABC
578,159,2,2,,10.0,True,SARSA,ABC
579,160,0,0,1.0,,,SARSA,ABC
580,160,1,0,1.0,-1.0,False,SARSA,ABC
581,160,2,1,1.0,-1.0,False,SARSA,ABC
582,160,3,2,,10.0,True,SARSA,ABC
583,161,0,0,0.0,,,SARSA,ABC
584,161,1,0,0.0,-1.0,False,SARSA,ABC
585,161,2,0,1.0,-1.0,False,SARSA,ABC
586,161,3,1,1.0,-1.0,False,SARSA,ABC
587,161,4,2,,10.0,True,SARSA,ABC
588,162,0,0,1.0,,,SARSA,ABC
589,162,1,1,1.0,-1.0,False,SARSA,ABC
590,162,2,2,,10.0,True,SARSA,ABC
591,163,0,0,1.0,,,SARSA,ABC
592,163,1,0,1.0,-1.0,False,SARSA,ABC
593,163,2,1,1.0,-1.0,False,SARSA,ABC
594,163,3,2,,10.0,True,SARSA,ABC
595,164,0,0,1.0,,,SARSA,ABC
596,164,1,1,1.0,-1.0,False,SARSA,ABC
597,164,2,2,,10.0,True,SARSA,ABC
598,165,0,0,0.0,,,SARSA,ABC
599,165,1,0,1.0,-1.0,False,SARSA,ABC
600,165,2,1,1.0,-1.0,False,SARSA,ABC
601,165,3,1,1.0,-1.0,False,SARSA,ABC
602,165,4,2,,10.0,True,SARSA,ABC
603,166,0,0,1.0,,,SARSA,ABC
604,166,1,1,1.0,-1.0,False,SARSA,ABC
605,166,2,2,,10.0,True,SARSA,ABC
606,167,0,0,1.0,,,SARSA,ABC
607,167,1,1,1.0,-1.0,False,SARSA,ABC
608,167,2,1,1.0,-1.0,False,SARSA,ABC
609,167,3,2,,10.0,True,SARSA,ABC
610,168,0,0,1.0,,,SARSA,ABC
611,168,1,1,1.0,-1.0,False,SARSA,ABC
612,168,2,2,,10.0,True,SARSA,ABC
613,169,0,0,1.0,,,SARSA,ABC
614,169,1,1,1.0,-1.0,False,SARSA,ABC
615,169,2,2,,10.0,True,SARSA,ABC
616,170,0,0,1.0,,,SARSA,ABC
617,170,1,1,1.0,-1.0,False,SARSA,ABC
618,170,2,2,,10.0,True,SARSA,ABC
619,171,0,0,1.0,,,SARSA,ABC
620,171,1,1,1.0,-1.0,False,SARSA,ABC
621,171,2,2,,10.0,True,SARSA,ABC
622,172,0,0,1.0,,,SARSA,ABC
623,172,1,1,1.0,-1.0,False,SARSA,ABC
624,172,2,2,,10.0,True,SARSA,ABC
625,173,0,0,1.0,,,SARSA,ABC
626,173,1,1,1.0,-1.0,False,SARSA,ABC
627,173,2,2,,10.0,True,SARSA,ABC
628,174,0,0,1.0,,,SARSA,ABC
629,174,1,1,1.0,-1.0,False,SARSA,ABC
630,174,2,2,,10.0,True,SARSA,ABC
631,175,0,0,1.0,,,SARSA,ABC
632,175,1,0,1.0,-1.0,False,SARSA,ABC
633,175,2,1,1.0,-1.0,False,SARSA,ABC
634,175,3,2,,10.0,True,SARSA,ABC
635,176,0,0,1.0,,,SARSA,ABC
636,176,1,1,1.0,-1.0,False,SARSA,ABC
637,176,2,2,,10.0,True,SARSA,ABC
638,177,0,0,1.0,,,SARSA,ABC
639,177,1,1,1.0,-1.0,False,SARSA,ABC
640,177,2,2,,10.0,True,SARSA,ABC
641,178,0,0,1.0,,,SARSA,ABC
642,178,1,1,1.0,-1.0,False,SARSA,ABC
643,178,2,2,,10.0,True,SARSA,ABC
644,179,0,0,1.0,,,SARSA,ABC
645,179,1,1,1.0,-1.0,False,SARSA,ABC
646,179,2,2,,10.0,True,SARSA,ABC
647,180,0,0,1.0,,,SARSA,ABC
648,180,1,1,1.0,-1.0,False,SARSA,ABC
649,180,2,2,,10.0,True,SARSA,ABC
650,181,0,0,1.0,,,SARSA,ABC
651,181,1,0,0.0,-1.0,False,SARSA,ABC
652,181,2,0,0.0,-1.0,False,SARSA,ABC
653,181,3,0,1.0,-1.0,False,SARSA,ABC
654,181,4,1,0.0,-1.0,False,SARSA,ABC
655,181,5,0,1.0,-1.0,False,SARSA,ABC
656,181,6,0,1.0,-1.0,False,SARSA,ABC
657,181,7,1,1.0,-1.0,False,SARSA,ABC
658,181,8,2,,10.0,True,SARSA,ABC
659,182,0,0,1.0,,,SARSA,ABC
660,182,1,1,1.0,-1.0,False,SARSA,ABC
661,182,2,2,,10.0,True,SARSA,ABC
662,183,0,0,1.0,,,SARSA,ABC
663,183,1,1,1.0,-1.0,False,SARSA,ABC
664,183,2,2,,10.0,True,SARSA,ABC
665,184,0,0,1.0,,,SARSA,ABC
666,184,1,0,1.0,-1.0,False,SARSA,ABC
667,184,2,1,1.0,-1.0,False,SARSA,ABC
668,184,3,2,,10.0,True,SARSA,ABC
669,185,0,0,1.0,,,SARSA,ABC
670,185,1,1,1.0,-1.0,False,SARSA,ABC
671,185,2,1,1.0,-1.0,False,SARSA,ABC
672,185,3,2,,10.0,True,SARSA,ABC
673,186,0,0,1.0,,,SARSA,ABC
674,186,1,1,1.0,-1.0,False,SARSA,ABC
675,186,2,2,,10.0,True,SARSA,ABC
676,187,0,0,1.0,,,SARSA,ABC
677,187,1,1,1.0,-1.0,False,SARSA,ABC
678,187,2,2,,10.0,True,SARSA,ABC
679,188,0,0,1.0,,,SARSA,ABC
680,188,1,1,0.0,-1.0,False,SARSA,ABC
681,188,2,0,1.0,-1.0,False,SARSA,ABC
682,188,3,1,1.0,-1.0,False,SARSA,ABC
683,188,4,2,,10.0,True,SARSA,ABC
684,189,0,0,1.0,,,SARSA,ABC
685,189,1,1,1.0,-1.0,False,SARSA,ABC
686,189,2,2,,10.0,True,SARSA,ABC
687,190,0,0,1.0,,,SARSA,ABC
688,190,1,0,0.0,-1.0,False,SARSA,ABC
689,190,2,0,1.0,-1.0,False,SARSA,ABC
690,190,3,1,0.0,-1.0,False,SARSA,ABC
691,190,4,0,1.0,-1.0,False,SARSA,ABC
692,190,5,1,0.0,-1.0,False,SARSA,ABC
693,190,6,0,1.0,-1.0,False,SARSA,ABC
694,190,7,1,1.0,-1.0,False,SARSA,ABC
695,190,8,2,,10.0,True,SARSA,ABC
696,191,0,0,1.0,,,SARSA,ABC
697,191,1,1,1.0,-1.0,False,SARSA,ABC
698,191,2,2,,10.0,True,SARSA,ABC
699,192,0,0,1.0,,,SARSA,ABC
700,192,1,1,1.0,-1.0,False,SARSA,ABC
701,192,2,2,,10.0,True,SARSA,ABC
702,193,0,0,0.0,,,SARSA,ABC
703,193,1,0,1.0,-1.0,False,SARSA,ABC
704,193,2,1,1.0,-1.0,False,SARSA,ABC
705,193,3,2,,10.0,True,SARSA,ABC
706,194,0,0,1.0,,,SARSA,ABC
707,194,1,0,1.0,-1.0,False,SARSA,ABC
708,194,2,1,1.0,-1.0,False,SARSA,ABC
709,194,3,2,,10.0,True,SARSA,ABC
710,195,0,0,1.0,,,SARSA,ABC
711,195,1,1,1.0,-1.0,False,SARSA,ABC
712,195,2,2,,10.0,True,SARSA,ABC
713,196,0,0,1.0,,,SARSA,ABC
714,196,1,1,1.0,-1.0,False,SARSA,ABC
715,196,2,2,,10.0,True,SARSA,ABC
716,197,0,0,1.0,,,SARSA,ABC
717,197,1,1,1.0,-1.0,False,SARSA,ABC
718,197,2,2,,10.0,True,SARSA,ABC
719,198,0,0,1.0,,,SARSA,ABC
720,198,1,1,1.0,-1.0,False,SARSA,ABC
721,198,2,2,,10.0,True,SARSA,ABC
722,199,0,0,1.0,,,SARSA,ABC
723,199,1,1,1.0,-1.0,False,SARSA,ABC
724,199,2,2,,10.0,True,SARSA,ABC
725,200,0,0,1.0,,,SARSA,ABC
726,200,1,1,1.0,-1.0,False,SARSA,ABC
727,200,2,2,,10.0,True,SARSA,ABC
728,201,0,0,1.0,,,SARSA,ABC
729,201,1,1,1.0,-1.0,False,SARSA,ABC
730,201,2,1,1.0,-1.0,False,SARSA,ABC
731,201,3,1,1.0,-1.0,False,SARSA,ABC
732,201,4,2,,10.0,True,SARSA,ABC
733,202,0,0,1.0,,,SARSA,ABC
734,202,1,1,1.0,-1.0,False,SARSA,ABC
735,202,2,2,,10.0,True,SARSA,ABC
736,203,0,0,1.0,,,SARSA,ABC
737,203,1,1,1.0,-1.0,False,SARSA,ABC
738,203,2,2,,10.0,True,SARSA,ABC
739,204,0,0,1.0,,,SARSA,ABC
740,204,1,1,1.0,-1.0,False,SARSA,ABC
741,204,2,2,,10.0,True,SARSA,ABC
742,205,0,0,1.0,,,SARSA,ABC
743,205,1,1,1.0,-1.0,False,SARSA,ABC
744,205,2,2,,10.0,True,SARSA,ABC
745,206,0,0,0.0,,,SARSA,ABC
746,206,1,0,1.0,-1.0,False,SARSA,ABC
747,206,2,1,1.0,-1.0,False,SARSA,ABC
748,206,3,2,,10.0,True,SARSA,ABC
749,207,0,0,0.0,,,SARSA,ABC
750,207,1,0,1.0,-1.0,False,SARSA,ABC
751,207,2,1,1.0,-1.0,False,SARSA,ABC
752,207,3,2,,10.0,True,SARSA,ABC
753,208,0,0,1.0,,,SARSA,ABC
754,208,1,1,0.0,-1.0,False,SARSA,ABC
755,208,2,0,1.0,-1.0,False,SARSA,ABC
756,208,3,1,1.0,-1.0,False,SARSA,ABC
757,208,4,2,,10.0,True,SARSA,ABC
758,209,0,0,1.0,,,SARSA,ABC
759,209,1,1,0.0,-1.0,False,SARSA,ABC
760,209,2,0,1.0,-1.0,False,SARSA,ABC
761,209,3,1,1.0,-1.0,False,SARSA,ABC
762,209,4,2,,10.0,True,SARSA,ABC
763,210,0,0,1.0,,,SARSA,ABC
764,210,1,1,1.0,-1.0,False,SARSA,ABC
765,210,2,2,,10.0,True,SARSA,ABC
766,211,0,0,1.0,,,SARSA,ABC
767,211,1,1,1.0,-1.0,False,SARSA,ABC
768,211,2,2,,10.0,True,SARSA,ABC
769,212,0,0,1.0,,,SARSA,ABC
770,212,1,1,1.0,-1.0,False,SARSA,ABC
771,212,2,2,,10.0,True,SARSA,ABC
772,213,0,0,1.0,,,SARSA,ABC
773,213,1,1,1.0,-1.0,False,SARSA,ABC
774,213,2,2,,10.0,True,SARSA,ABC
775,214,0,0,1.0,,,SARSA,ABC
776,214,1,1,0.0,-1.0,False,SARSA,ABC
777,214,2,0,0.0,-1.0,False,SARSA,ABC
778,214,3,0,1.0,-1.0,False,SARSA,ABC
779,214,4,1,1.0,-1.0,False,SARSA,ABC
780,214,5,2,,10.0,True,SARSA,ABC
781,215,0,0,1.0,,,SARSA,ABC
782,215,1,1,1.0,-1.0,False,SARSA,ABC
783,215,2,2,,10.0,True,SARSA,ABC
784,216,0,0,1.0,,,SARSA,ABC
785,216,1,1,1.0,-1.0,False,SARSA,ABC
786,216,2,2,,10.0,True,SARSA,ABC
787,217,0,0,1.0,,,SARSA,ABC
788,217,1,1,1.0,-1.0,False,SARSA,ABC
789,217,2,2,,10.0,True,SARSA,ABC
790,218,0,0,1.0,,,SARSA,ABC
791,218,1,1,1.0,-1.0,False,SARSA,ABC
792,218,2,2,,10.0,True,SARSA,ABC
793,219,0,0,1.0,,,SARSA,ABC
794,219,1,1,1.0,-1.0,False,SARSA,ABC
795,219,2,2,,10.0,True,SARSA,ABC
796,220,0,0,1.0,,,SARSA,ABC
797,220,1,0,1.0,-1.0,False,SARSA,ABC
798,220,2,1,0.0,-1.0,False,SARSA,ABC
799,220,3,0,1.0,-1.0,False,SARSA,ABC
800,220,4,0,1.0,-1.0,False,SARSA,ABC
801,220,5,1,1.0,-1.0,False,SARSA,ABC
802,220,6,2,,10.0,True,SARSA,ABC
803,221,0,0,1.0,,,SARSA,ABC
804,221,1,1,1.0,-1.0,False,SARSA,ABC
805,221,2,2,,10.0,True,SARSA,ABC
806,222,0,0,1.0,,,SARSA,ABC
807,222,1,1,1.0,-1.0,False,SARSA,ABC
808,222,2,2,,10.0,True,SARSA,ABC
809,223,0,0,1.0,,,SARSA,ABC
810,223,1,1,1.0,-1.0,False,SARSA,ABC
811,223,2,1,1.0,-1.0,False,SARSA,ABC
812,223,3,1,1.0,-1.0,False,SARSA,ABC
813,223,4,2,,10.0,True,SARSA,ABC
814,224,0,0,1.0,,,SARSA,ABC
815,224,1,1,0.0,-1.0,False,SARSA,ABC
816,224,2,0,1.0,-1.0,False,SARSA,ABC
817,224,3,1,1.0,-1.0,False,SARSA,ABC
818,224,4,2,,10.0,True,SARSA,ABC
819,225,0,0,0.0,,,SARSA,ABC
820,225,1,0,1.0,-1.0,False,SARSA,ABC
821,225,2,1,1.0,-1.0,False,SARSA,ABC
822,225,3,2,,10.0,True,SARSA,ABC
823,226,0,0,1.0,,,SARSA,ABC
824,226,1,1,0.0,-1.0,False,SARSA,ABC
825,226,2,0,1.0,-1.0,False,SARSA,ABC
826,226,3,1,1.0,-1.0,False,SARSA,ABC
827,226,4,2,,10.0,True,SARSA,ABC
828,227,0,0,1.0,,,SARSA,ABC
829,227,1,1,1.0,-1.0,False,SARSA,ABC
830,227,2,1,1.0,-1.0,False,SARSA,ABC
831,227,3,2,,10.0,True,SARSA,ABC
832,228,0,0,1.0,,,SARSA,ABC
833,228,1,1,1.0,-1.0,False,SARSA,ABC
834,228,2,2,,10.0,True,SARSA,ABC
835,229,0,0,1.0,,,SARSA,ABC
836,229,1,1,1.0,-1.0,False,SARSA,ABC
837,229,2,2,,10.0,True,SARSA,ABC
838,230,0,0,1.0,,,SARSA,ABC
839,230,1,1,1.0,-1.0,False,SARSA,ABC
840,230,2,2,,10.0,True,SARSA,ABC
841,231,0,0,0.0,,,SARSA,ABC
842,231,1,0,1.0,-1.0,False,SARSA,ABC
843,231,2,1,0.0,-1.0,False,SARSA,ABC
844,231,3,0,1.0,-1.0,False,SARSA,ABC
845,231,4,0,1.0,-1.0,False,SARSA,ABC
846,231,5,1,1.0,-1.0,False,SARSA,ABC
847,231,6,2,,10.0,True,SARSA,ABC
848,232,0,0,1.0,,,SARSA,ABC
849,232,1,1,1.0,-1.0,False,SARSA,ABC
850,232,2,2,,10.0,True,SARSA,ABC
851,233,0,0,1.0,,,SARSA,ABC
852,233,1,1,1.0,-1.0,False,SARSA,ABC
853,233,2,2,,10.0,True,SARSA,ABC
854,234,0,0,1.0,,,SARSA,ABC
855,234,1,1,1.0,-1.0,False,SARSA,ABC
856,234,2,2,,10.0,True,SARSA,ABC
857,235,0,0,0.0,,,SARSA,ABC
858,235,1,0,1.0,-1.0,False,SARSA,ABC
859,235,2,1,1.0,-1.0,False,SARSA,ABC
860,235,3,2,,10.0,True,SARSA,ABC
861,236,0,0,1.0,,,SARSA,ABC
862,236,1,0,1.0,-1.0,False,SARSA,ABC
863,236,2,1,1.0,-1.0,False,SARSA,ABC
864,236,3,2,,10.0,True,SARSA,ABC
865,237,0,0,1.0,,,SARSA,ABC
866,237,1,1,1.0,-1.0,False,SARSA,ABC
867,237,2,1,1.0,-1.0,False,SARSA,ABC
868,237,3,2,,10.0,True,SARSA,ABC
869,238,0,0,1.0,,,SARSA,ABC
870,238,1,1,1.0,-1.0,False,SARSA,ABC
871,238,2,2,,10.0,True,SARSA,ABC
872,239,0,0,1.0,,,SARSA,ABC
873,239,1,1,1.0,-1.0,False,SARSA,ABC
874,239,2,2,,10.0,True,SARSA,ABC
875,240,0,0,1.0,,,SARSA,ABC
876,240,1,1,1.0,-1.0,False,SARSA,ABC
877,240,2,2,,10.0,True,SARSA,ABC
878,241,0,0,1.0,,,SARSA,ABC
879,241,1,1,1.0,-1.0,False,SARSA,ABC
880,241,2,2,,10.0,True,SARSA,ABC
881,242,0,0,0.0,,,SARSA,ABC
882,242,1,0,1.0,-1.0,False,SARSA,ABC
883,242,2,1,1.0,-1.0,False,SARSA,ABC
884,242,3,1,0.0,-1.0,False,SARSA,ABC
885,242,4,0,1.0,-1.0,False,SARSA,ABC
886,242,5,0,1.0,-1.0,False,SARSA,ABC
887,242,6,1,1.0,-1.0,False,SARSA,ABC
888,242,7,2,,10.0,True,SARSA,ABC
889,243,0,0,1.0,,,SARSA,ABC
890,243,1,1,1.0,-1.0,False,SARSA,ABC
891,243,2,2,,10.0,True,SARSA,ABC
892,244,0,0,1.0,,,SARSA,ABC
893,244,1,1,1.0,-1.0,False,SARSA,ABC
894,244,2,1,1.0,-1.0,False,SARSA,ABC
895,244,3,2,,10.0,True,SARSA,ABC
896,245,0,0,1.0,,,SARSA,ABC
897,245,1,1,1.0,-1.0,False,SARSA,ABC
898,245,2,2,,10.0,True,SARSA,ABC
899,246,0,0,1.0,,,SARSA,ABC
900,246,1,1,1.0,-1.0,False,SARSA,ABC
901,246,2,2,,10.0,True,SARSA,ABC
902,247,0,0,1.0,,,SARSA,ABC
903,247,1,1,1.0,-1.0,False,SARSA,ABC
904,247,2,2,,10.0,True,SARSA,ABC
905,248,0,0,1.0,,,SARSA,ABC
906,248,1,1,1.0,-1.0,False,SARSA,ABC
907,248,2,2,,10.0,True,SARSA,ABC
908,249,0,0,1.0,,,SARSA,ABC
909,249,1,1,1.0,-1.0,False,SARSA,ABC
910,249,2,2,,10.0,True,SARSA,ABC
911,250,0,0,1.0,,,SARSA,ABC
912,250,1,0,1.0,-1.0,False,SARSA,ABC
913,250,2,0,1.0,-1.0,False,SARSA,ABC
914,250,3,1,1.0,-1.0,False,SARSA,ABC
915,250,4,2,,10.0,True,SARSA,ABC
916,251,0,0,1.0,,,SARSA,ABC
917,251,1,1,1.0,-1.0,False,SARSA,ABC
918,251,2,2,,10.0,True,SARSA,ABC
919,252,0,0,1.0,,,SARSA,ABC
920,252,1,0,1.0,-1.0,False,SARSA,ABC
921,252,2,1,1.0,-1.0,False,SARSA,ABC
922,252,3,2,,10.0,True,SARSA,ABC
923,253,0,0,1.0,,,SARSA,ABC
924,253,1,1,0.0,-1.0,False,SARSA,ABC
925,253,2,0,1.0,-1.0,False,SARSA,ABC
926,253,3,1,1.0,-1.0,False,SARSA,ABC
927,253,4,2,,10.0,True,SARSA,ABC
928,254,0,0,1.0,,,SARSA,ABC
929,254,1,1,1.0,-1.0,False,SARSA,ABC
930,254,2,2,,10.0,True,SARSA,ABC
931,255,0,0,1.0,,,SARSA,ABC
932,255,1,1,1.0,-1.0,False,SARSA,ABC
933,255,2,2,,10.0,True,SARSA,ABC
934,256,0,0,1.0,,,SARSA,ABC
935,256,1,1,1.0,-1.0,False,SARSA,ABC
936,256,2,2,,10.0,True,SARSA,ABC
937,257,0,0,1.0,,,SARSA,ABC
938,257,1,1,1.0,-1.0,False,SARSA,ABC
939,257,2,2,,10.0,True,SARSA,ABC
940,258,0,0,0.0,,,SARSA,ABC
941,258,1,0,1.0,-1.0,False,SARSA,ABC
942,258,2,0,0.0,-1.0,False,SARSA,ABC
943,258,3,0,1.0,-1.0,False,SARSA,ABC
944,258,4,1,1.0,-1.0,False,SARSA,ABC
945,258,5,1,0.0,-1.0,False,SARSA,ABC
946,258,6,0,1.0,-1.0,False,SARSA,ABC
947,258,7,1,0.0,-1.0,False,SARSA,ABC
948,258,8,0,1.0,-1.0,False,SARSA,ABC
949,258,9,0,0.0,-1.0,False,SARSA,ABC
950,258,10,0,1.0,-1.0,False,SARSA,ABC
951,258,11,1,1.0,-1.0,False,SARSA,ABC
952,258,12,2,,10.0,True,SARSA,ABC
953,259,0,0,1.0,,,SARSA,ABC
954,259,1,1,1.0,-1.0,False,SARSA,ABC
955,259,2,2,,10.0,True,SARSA,ABC
956,260,0,0,1.0,,,SARSA,ABC
957,260,1,1,1.0,-1.0,False,SARSA,ABC
958,260,2,2,,10.0,True,SARSA,ABC
959,261,0,0,1.0,,,SARSA,ABC
960,261,1,1,1.0,-1.0,False,SARSA,ABC
961,261,2,2,,10.0,True,SARSA,ABC
962,262,0,0,1.0,,,SARSA,ABC
963,262,1,1,1.0,-1.0,False,SARSA,ABC
964,262,2,2,,10.0,True,SARSA,ABC
965,263,0,0,1.0,,,SARSA,ABC
966,263,1,1,1.0,-1.0,False,SARSA,ABC
967,263,2,2,,10.0,True,SARSA,ABC
968,264,0,0,1.0,,,SARSA,ABC
969,264,1,1,1.0,-1.0,False,SARSA,ABC
970,264,2,2,,10.0,True,SARSA,ABC
971,265,0,0,1.0,,,SARSA,ABC
972,265,1,1,1.0,-1.0,False,SARSA,ABC
973,265,2,2,,10.0,True,SARSA,ABC
974,266,0,0,1.0,,,SARSA,ABC
975,266,1,0,1.0,-1.0,False,SARSA,ABC
976,266,2,0,1.0,-1.0,False,SARSA,ABC
977,266,3,1,1.0,-1.0,False,SARSA,ABC
978,266,4,2,,10.0,True,SARSA,ABC
979,267,0,0,1.0,,,SARSA,ABC
980,267,1,1,1.0,-1.0,False,SARSA,ABC
981,267,2,2,,10.0,True,SARSA,ABC
982,268,0,0,1.0,,,SARSA,ABC
983,268,1,1,0.0,-1.0,False,SARSA,ABC
984,268,2,0,1.0,-1.0,False,SARSA,ABC
985,268,3,1,1.0,-1.0,False,SARSA,ABC
986,268,4,2,,10.0,True,SARSA,ABC
987,269,0,0,1.0,,,SARSA,ABC
988,269,1,1,1.0,-1.0,False,SARSA,ABC
989,269,2,2,,10.0,True,SARSA,ABC
990,270,0,0,1.0,,,SARSA,ABC
991,270,1,1,1.0,-1.0,False,SARSA,ABC
992,270,2,2,,10.0,True,SARSA,ABC
993,271,0,0,1.0,,,SARSA,ABC
994,271,1,0,1.0,-1.0,False,SARSA,ABC
995,271,2,1,1.0,-1.0,False,SARSA,ABC
996,271,3,2,,10.0,True,SARSA,ABC
997,272,0,0,1.0,,,SARSA,ABC
998,272,1,1,1.0,-1.0,False,SARSA,ABC
999,272,2,2,,10.0,True,SARSA,ABC
1000,273,0,0,1.0,,,SARSA,ABC
1001,273,1,1,1.0,-1.0,False,SARSA,ABC
1002,273,2,1,1.0,-1.0,False,SARSA,ABC
1003,273,3,2,,10.0,True,SARSA,ABC
1004,274,0,0,1.0,,,SARSA,ABC
1005,274,1,0,1.0,-1.0,False,SARSA,ABC
1006,274,2,1,0.0,-1.0,False,SARSA,ABC
1007,274,3,0,1.0,-1.0,False,SARSA,ABC
1008,274,4,1,1.0,-1.0,False,SARSA,ABC
1009,274,5,1,1.0,-1.0,False,SARSA,ABC
1010,274,6,2,,10.0,True,SARSA,ABC
1011,275,0,0,1.0,,,SARSA,ABC
1012,275,1,0,1.0,-1.0,False,SARSA,ABC
1013,275,2,1,0.0,-1.0,False,SARSA,ABC
1014,275,3,0,1.0,-1.0,False,SARSA,ABC
1015,275,4,1,1.0,-1.0,False,SARSA,ABC
1016,275,5,2,,10.0,True,SARSA,ABC
1017,276,0,0,1.0,,,SARSA,ABC
1018,276,1,1,0.0,-1.0,False,SARSA,ABC
1019,276,2,0,1.0,-1.0,False,SARSA,ABC
1020,276,3,1,1.0,-1.0,False,SARSA,ABC
1021,276,4,2,,10.0,True,SARSA,ABC
1022,277,0,0,1.0,,,SARSA,ABC
1023,277,1,1,0.0,-1.0,False,SARSA,ABC
1024,277,2,0,1.0,-1.0,False,SARSA,ABC
1025,277,3,1,1.0,-1.0,False,SARSA,ABC
1026,277,4,1,1.0,-1.0,False,SARSA,ABC
1027,277,5,2,,10.0,True,SARSA,ABC
1028,278,0,0,1.0,,,SARSA,ABC
1029,278,1,1,1.0,-1.0,False,SARSA,ABC
1030,278,2,2,,10.0,True,SARSA,ABC
1031,279,0,0,1.0,,,SARSA,ABC
1032,279,1,1,1.0,-1.0,False,SARSA,ABC
1033,279,2,2,,10.0,True,SARSA,ABC
1034,280,0,0,1.0,,,SARSA,ABC
1035,280,1,1,1.0,-1.0,False,SARSA,ABC
1036,280,2,2,,10.0,True,SARSA,ABC
1037,281,0,0,1.0,,,SARSA,ABC
1038,281,1,0,1.0,-1.0,False,SARSA,ABC
1039,281,2,1,0.0,-1.0,False,SARSA,ABC
1040,281,3,0,1.0,-1.0,False,SARSA,ABC
1041,281,4,1,1.0,-1.0,False,SARSA,ABC
1042,281,5,2,,10.0,True,SARSA,ABC
1043,282,0,0,1.0,,,SARSA,ABC
1044,282,1,1,1.0,-1.0,False,SARSA,ABC
1045,282,2,2,,10.0,True,SARSA,ABC
1046,283,0,0,0.0,,,SARSA,ABC
1047,283,1,0,1.0,-1.0,False,SARSA,ABC
1048,283,2,1,1.0,-1.0,False,SARSA,ABC
1049,283,3,2,,10.0,True,SARSA,ABC
1050,284,0,0,1.0,,,SARSA,ABC
1051,284,1,1,1.0,-1.0,False,SARSA,ABC
1052,284,2,2,,10.0,True,SARSA,ABC
1053,285,0,0,1.0,,,SARSA,ABC
1054,285,1,1,1.0,-1.0,False,SARSA,ABC
1055,285,2,2,,10.0,True,SARSA,ABC
1056,286,0,0,1.0,,,SARSA,ABC
1057,286,1,0,1.0,-1.0,False,SARSA,ABC
1058,286,2,1,1.0,-1.0,False,SARSA,ABC
1059,286,3,2,,10.0,True,SARSA,ABC
1060,287,0,0,1.0,,,SARSA,ABC
1061,287,1,0,1.0,-1.0,False,SARSA,ABC
1062,287,2,1,1.0,-1.0,False,SARSA,ABC
1063,287,3,2,,10.0,True,SARSA,ABC
1064,288,0,0,1.0,,,SARSA,ABC
1065,288,1,0,1.0,-1.0,False,SARSA,ABC
1066,288,2,1,1.0,-1.0,False,SARSA,ABC
1067,288,3,2,,10.0,True,SARSA,ABC
1068,289,0,0,1.0,,,SARSA,ABC
1069,289,1,1,1.0,-1.0,False,SARSA,ABC
1070,289,2,2,,10.0,True,SARSA,ABC
1071,290,0,0,1.0,,,SARSA,ABC
1072,290,1,1,1.0,-1.0,False,SARSA,ABC
1073,290,2,2,,10.0,True,SARSA,ABC
1074,291,0,0,1.0,,,SARSA,ABC
1075,291,1,1,1.0,-1.0,False,SARSA,ABC
1076,291,2,1,1.0,-1.0,False,SARSA,ABC
1077,291,3,2,,10.0,True,SARSA,ABC
1078,292,0,0,1.0,,,SARSA,ABC
1079,292,1,1,1.0,-1.0,False,SARSA,ABC
1080,292,2,2,,10.0,True,SARSA,ABC
1081,293,0,0,1.0,,,SARSA,ABC
1082,293,1,1,1.0,-1.0,False,SARSA,ABC
1083,293,2,2,,10.0,True,SARSA,ABC
1084,294,0,0,0.0,,,SARSA,ABC
1085,294,1,0,1.0,-1.0,False,SARSA,ABC
1086,294,2,0,1.0,-1.0,False,SARSA,ABC
